,,,"Calgary, City [Census subdivision], Alberta",,,,,,"Alberta [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Ethnic origin population","    Honduran",,     350,,     180,,     175,,     760,,     405,,     355,
"Ethnic origin population","    Maya",,     210,,     105,,     105,,     580,,     310,,     275,
"Ethnic origin population","    Mexican",,    7560,,    3880,,    3680,,   22475,,   11430,,   11045,
"Ethnic origin population","    Nicaraguan",,     870,,     405,,     475,,    1675,,     825,,     855,
"Ethnic origin population","    Panamanian",,     140,,      60,,      80,,     320,,     150,,     170,
"Ethnic origin population","    Paraguayan",,     165,,      70,,      90,,     340,,     155,,     190,
"Ethnic origin population","    Peruvian",,    1425,,     610,,     810,,    2740,,    1245,,    1495,
"Ethnic origin population","    Salvadorean",,    2775,,    1425,,    1350,,    8810,,    4545,,    4270,
"Ethnic origin population","    Uruguayan",,     120,,      70,,      55,,     315,,     180,,     135,
"Ethnic origin population","    Venezuelan",,    3300,,    1670,,    1630,,    4690,,    2295,,    2390,
"Ethnic origin population","    Latin; Central and South American origins; n.i.e.",116,    1570,,     765,,     795,,    3430,,    1735,,    1695,
"Ethnic origin population","  African origins",,   55730,,   28570,,   27160,,  136510,,   70620,,   65885,
"Ethnic origin population","    Central and West African origins",,   15565,,    8080,,    7485,,   33170,,   17430,,   15735,
"Ethnic origin population","      Akan",,      95,,      55,,      40,,     130,,      80,,      50,
"Ethnic origin population","      Angolan",,     155,,      70,,      80,,     295,,     155,,     140,
"Ethnic origin population","      Ashanti",,      65,,      45,,      20,,     130,,      70,,      55,
"Ethnic origin population","      Beninese",,     120,,      45,,      75,,     200,,      90,,     105,
"Ethnic origin population","      Burkinabe",,      20,,       0,,      15,,     100,,      50,,      50,
"Ethnic origin population","      Cameroonian",,     965,,     470,,     495,,    2040,,    1010,,    1035,
"Ethnic origin population","      Chadian",,      45,,      30,,      10,,      75,,      55,,      20,
"Ethnic origin population","      Congolese",,    1355,,     655,,     700,,    4095,,    2100,,    1990,
"Ethnic origin population","      Edo",,     285,,     165,,     120,,     555,,     320,,     235,
"Ethnic origin population","      Ewe",,      70,,      45,,      30,,     125,,      70,,      55,
"Ethnic origin population","      Gabonese",,      20,,       0,,      20,,      25,,      10,,      20,
"Ethnic origin population","      Gambian",,      75,,      35,,      35,,     110,,      60,,      50,
"Ethnic origin population","      Ghanaian",,    1695,,     905,,     790,,    4470,,    2365,,    2100,
"Ethnic origin population","      Guinean",,     150,,      85,,      70,,     455,,     235,,     215,
"Ethnic origin population","      Ibo",,    1075,,     545,,     530,,    1760,,     935,,     825,
"Ethnic origin population","      Ivorian",,     130,,      75,,      55,,     655,,     355,,     295,
"Ethnic origin population","      Liberian",,     290,,     145,,     150,,    1040,,     495,,     540,
"Ethnic origin population","      Malian",,      25,,      25,,       0,,      70,,      45,,      25,
"Ethnic origin population","      Malinké",,      20,,      10,,      10,,      95,,      55,,      45,
"Ethnic origin population","      Nigerian",,    7425,,    3890,,    3535,,   13010,,    6815,,    6200,
"Ethnic origin population","      Peulh",,      45,,      25,,      15,,     105,,      70,,      35,
"Ethnic origin population","      Senegalese",,     275,,     185,,      95,,     575,,     370,,     205,
"Ethnic origin population","      Sierra Leonean",,     215,,     115,,     100,,     740,,     395,,     345,
"Ethnic origin population","      Togolese",,      75,,      30,,      45,,     150,,      70,,      80,
"Ethnic origin population","      Wolof",,      45,,      30,,      15,,      70,,      45,,      25,
"Ethnic origin population","      Yoruba",,    1670,,     920,,     750,,    2990,,    1600,,    1385,
"Ethnic origin population","      Central and West African origins; n.i.e.",117,     580,,     255,,     325,,    1865,,     985,,     875,
"Ethnic origin population","    North African origins",,   11085,,    5805,,    5285,,   23235,,   12305,,   10935,
"Ethnic origin population","      Algerian",,     810,,     410,,     395,,    1620,,     805,,     815,
"Ethnic origin population","      Berber",,     340,,     195,,     140,,     685,,     415,,     270,
"Ethnic origin population","      Coptic",,     115,,      60,,      55,,     225,,     115,,     110,
"Ethnic origin population","      Dinka",,     265,,     150,,     115,,     565,,     320,,     250,
"Ethnic origin population","      Egyptian",,    4375,,    2335,,    2040,,    8525,,    4515,,    4010,
"Ethnic origin population","      Libyan",,     575,,     305,,     270,,    1300,,     665,,     635,
"Ethnic origin population","      Maure",,       0,,       0,,       0,,      95,,      70,,      25,
"Ethnic origin population","      Moroccan",,    1040,,     550,,     485,,    2510,,    1380,,    1130,
"Ethnic origin population","      Sudanese",,    3255,,    1625,,    1630,,    7070,,    3695,,    3375,
"Ethnic origin population","      Tunisian",,     475,,     250,,     225,,     940,,     480,,     455,
"Ethnic origin population","      North African origins; n.i.e.",118,     270,,     150,,     120,,     575,,     315,,     260,
"Ethnic origin population","    Southern and East African origins",,   20335,,   10370,,    9970,,   56560,,   29285,,   27275,
"Ethnic origin population","      Afrikaner",,      95,,      50,,      45,,     315,,     155,,     160,
"Ethnic origin population","      Amhara",,     220,,     120,,     105,,     450,,     240,,     215,
"Ethnic origin population","      Bantu; n.o.s.",119,     190,,      95,,      90,,     700,,     395,,     310,
"Ethnic origin population","      Burundian",,     195,,     110,,      85,,     975,,     555,,     420,
"Ethnic origin population","      Djiboutian",,      10,,      10,,       0,,     170,,      90,,      75,
"Ethnic origin population","      Eritrean",,    3755,,    2020,,    1735,,    7960,,    4250,,    3715,
"Ethnic origin population","      Ethiopian",,    6355,,    3205,,    3150,,   13225,,    6710,,    6510,
"Ethnic origin population","      Harari",,      45,,      25,,      20,,     165,,      85,,      80,
"Ethnic origin population","      Kenyan",,     900,,     410,,     495,,    2175,,    1035,,    1140,
"Ethnic origin population","      Malagasy",,      45,,      20,,      30,,     125,,      55,,      70,
"Ethnic origin population","      Mauritian",,     250,,     150,,     100,,     550,,     310,,     235,
"Ethnic origin population","      Oromo",,     680,,     350,,     330,,    1355,,     765,,     595,
"Ethnic origin population","      Rwandan",,     180,,      75,,     105,,    1420,,     745,,     675,
"Ethnic origin population","      Seychellois",,      25,,      15,,       0,,      35,,      25,,      10,
"Ethnic origin population","      Somali",,    2755,,    1385,,    1370,,   14100,,    7315,,    6790,
"Ethnic origin population","      South African",,    2390,,    1190,,    1205,,    6635,,    3310,,    3320,
"Ethnic origin population","      Tanzanian",,     435,,     180,,     260,,    1030,,     525,,     505,
"Ethnic origin population","      Tigrian",,     430,,     240,,     190,,     700,,     380,,     320,
"Ethnic origin population","      Ugandan",,     330,,     195,,     135,,    1155,,     645,,     510,
"Ethnic origin population","      Zambian",,     115,,      75,,      45,,     265,,     155,,     110,
"Ethnic origin population","      Zimbabwean",,     745,,     375,,     365,,    2590,,    1300,,    1285,
"Ethnic origin population","      Zulu",,      35,,      20,,      15,,     295,,     135,,     160,
"Ethnic origin population","      Southern and East African origins; n.i.e.",120,    1440,,     700,,     740,,    3875,,    2010,,    1870,
"Ethnic origin population","    Other African origins",,    9745,,    4815,,    4925,,   26150,,   12995,,   13155,
"Ethnic origin population","      Black; n.o.s.",121,     845,,     405,,     440,,    2525,,    1220,,    1305,
"Ethnic origin population","      Other African origins; n.i.e.",122,    8985,,    4455,,    4535,,   23960,,   11950,,   12010,
"Ethnic origin population","  Asian origins",,  366720,,  179430,,  187290,,  756335,,  370390,,  385945,
"Ethnic origin population","    West Central Asian and Middle Eastern origins",,   46250,,   24130,,   22125,,   97355,,   51035,,   46315,
"Ethnic origin population","      Afghan",,    5205,,    2795,,    2410,,    8540,,    4545,,    3995,
"Ethnic origin population","      Arab; n.o.s.",123,    4865,,    2635,,    2235,,   10470,,    5690,,    4780,
"Ethnic origin population","      Armenian",,     960,,     475,,     485,,    1780,,     865,,     910,
"Ethnic origin population","      Assyrian",,     315,,     175,,     140,,     560,,     300,,     255,
"Ethnic origin population","      Azerbaijani",,     290,,     120,,     175,,     615,,     280,,     335,
"Ethnic origin population","      Georgian",,     215,,     120,,      95,,     400,,     230,,     165,
"Ethnic origin population","      Hazara",,     265,,     140,,     125,,     365,,     190,,     170,
"Ethnic origin population","      Iranian",,    8345,,    4335,,    4010,,   13925,,    7220,,    6705,
"Ethnic origin population","      Iraqi",,    3670,,    1920,,    1750,,    6165,,    3250,,    2915,
"Ethnic origin population","      Israeli",,     705,,     370,,     335,,    1565,,     830,,     740,
"Ethnic origin population","      Jordanian",,     555,,     290,,     265,,    1325,,     670,,     655,
"Ethnic origin population","      Kazakh",,     290,,     120,,     170,,     565,,     260,,     310,
"Ethnic origin population","      Kurd",,     880,,     505,,     380,,    2040,,    1160,,     880,
"Ethnic origin population","      Kuwaiti",,      50,,      40,,       0,,     185,,     110,,      80,
"Ethnic origin population","      Kyrgyz",,     150,,      90,,      65,,     200,,     110,,      90,
"Ethnic origin population","      Lebanese",,   12760,,    6570,,    6185,,   32365,,   16835,,   15525,
"Ethnic origin population","      Palestinian",,    1555,,     820,,     730,,    4880,,    2675,,    2210,
"Ethnic origin population","      Pashtun",,     380,,     175,,     200,,     645,,     305,,     345,
"Ethnic origin population","      Saudi Arabian",,     155,,      95,,      60,,     390,,     205,,     180,
"Ethnic origin population","      Syrian",,    3200,,    1575,,    1625,,    7215,,    3605,,    3610,
"Ethnic origin population","      Tajik",,     175,,     100,,      70,,     265,,     160,,     105,
"Ethnic origin population","      Tatar",,     340,,     150,,     190,,     530,,     215,,     315,
"Ethnic origin population","      Turk",,    2470,,    1350,,    1115,,    5745,,    3155,,    2595,
"Ethnic origin population","      Turkmen",,      60,,      35,,      20,,     105,,      55,,      50,
"Ethnic origin population","      Uighur",,     150,,      75,,      75,,     270,,     125,,     140,
"Ethnic origin population","      Uzbek",,     255,,     110,,     145,,     485,,     225,,     260,
"Ethnic origin population","      Yemeni",,     545,,     270,,     280,,     930,,     440,,     485,
"Ethnic origin population","      West Central Asian and Middle Eastern origins; n.i.e.",124,    1330,,     695,,     635,,    2445,,    1305,,    1140,
"Ethnic origin population","    South Asian origins",,  115295,,   58585,,   56710,,  231550,,  118855,,  112695,
"Ethnic origin population","      Bangladeshi",,    2355,,    1165,,    1190,,    4155,,    2085,,    2070,
"Ethnic origin population","      Bengali",,     950,,     475,,     475,,    1660,,     870,,     790,
"Ethnic origin population","      Bhutanese",,     160,,      80,,      80,,     815,,     410,,     400,
"Ethnic origin population","      East Indian",,   84780,,   42810,,   41970,,  174510,,   89140,,   85370,
"Ethnic origin population","      Goan",,     285,,     145,,     145,,     495,,     265,,     225,
"Ethnic origin population","      Gujarati",,     290,,     140,,     155,,     855,,     445,,     410,
"Ethnic origin population","      Kashmiri",,     570,,     275,,     295,,     720,,     355,,     365,
"Ethnic origin population","      Nepali",,    1880,,    1015,,     860,,    4600,,    2490,,    2110,
"Ethnic origin population","      Pakistani",,   17670,,    9050,,    8620,,   29265,,   15075,,   14190,
"Ethnic origin population","      Punjabi",,    7920,,    4110,,    3805,,   15645,,    8230,,    7420,
"Ethnic origin population","      Sinhalese",,     365,,     195,,     170,,     750,,     400,,     355,
"Ethnic origin population","      Sri Lankan",,    2340,,    1225,,    1115,,    5585,,    2885,,    2695,
"Ethnic origin population","      Tamil",,     415,,     210,,     200,,    1050,,     565,,     485,
"Ethnic origin population","      South Asian origins; n.i.e.",125,    2480,,    1260,,    1220,,    4845,,    2500,,    2335,
"Ethnic origin population","    East and Southeast Asian origins",,  207260,,   97820,,  109440,,  431135,,  202400,,  228735,
"Ethnic origin population","      Burmese",,     750,,     375,,     375,,    1270,,     650,,     615,
"Ethnic origin population","      Cambodian (Khmer)",,    2010,,    1085,,     920,,    4260,,    2245,,    2015,
"Ethnic origin population","      Chinese",,  102070,,   49475,,   52590,,  188280,,   90735,,   97545,
"Ethnic origin population","      Filipino",,   71780,,   32435,,   39350,,  175130,,   79150,,   95975,
"Ethnic origin population","      Hmong",,       0,,       0,,       0,,       0,,       0,,       0,
"Ethnic origin population","      Indonesian",,    1425,,     655,,     770,,    3005,,    1425,,    1575,
"Ethnic origin population","      Japanese",,    7080,,    3115,,    3965,,   16595,,    7510,,    9085,
"Ethnic origin population","      Karen",,     300,,     145,,     155,,     740,,     390,,     345,
"Ethnic origin population","      Korean",,   11235,,    5235,,    6000,,   22410,,   10655,,   11755,
"Ethnic origin population","      Laotian",,     820,,     375,,     445,,    2050,,    1020,,    1030,
"Ethnic origin population","      Malaysian",,    1250,,     570,,     680,,    2970,,    1340,,    1630,
"Ethnic origin population","      Mongolian",,    1060,,     490,,     575,,    1565,,     725,,     835,
"Ethnic origin population","      Singaporean",,     200,,     105,,      95,,     370,,     180,,     190,
"Ethnic origin population","      Taiwanese",,    1150,,     510,,     640,,    1995,,     855,,    1140,
"Ethnic origin population","      Thai",,     975,,     360,,     615,,    2735,,     980,,    1750,
"Ethnic origin population","      Tibetan",,     890,,     460,,     430,,     965,,     500,,     465,
"Ethnic origin population","      Vietnamese",,   19515,,    9450,,   10065,,   36780,,   17720,,   19060,
"Ethnic origin population","      East and Southeast Asian origins; n.i.e.",126,     300,,     160,,     145,,     735,,     385,,     345,
"Ethnic origin population","    Other Asian origins",,    1585,,     800,,     790,,    3115,,    1580,,    1530,
"Ethnic origin population","      Other Asian origins; n.i.e.",127,    1585,,     795,,     785,,    3115,,    1585,,    1530,
"Ethnic origin population","  Oceania origins",,    5465,,    2835,,    2630,,   15500,,    7825,,    7680,
"Ethnic origin population","    Australian",,    3020,,    1600,,    1420,,    7785,,    3975,,    3810,
"Ethnic origin population","    New Zealander",,    1090,,     575,,     520,,    2905,,    1535,,    1370,
"Ethnic origin population","    Pacific Islands origins",,    1450,,     715,,     740,,    5150,,    2510,,    2635,
"Ethnic origin population","      Fijian",,     940,,     440,,     500,,    3325,,    1580,,    1745,
"Ethnic origin population","      Hawaiian",,     150,,      65,,      85,,     425,,     190,,     235,
"Ethnic origin population","      Maori",,     135,,      60,,      75,,     640,,     325,,     320,
"Ethnic origin population","      Polynesian; n.o.s.",128,      70,,      50,,      30,,     205,,     105,,      95,
"Ethnic origin population","      Samoan",,      60,,      45,,      15,,     280,,     180,,     100,
"Ethnic origin population","      Pacific Islands origins; n.i.e.",129,     115,,      60,,      55,,     375,,     195,,     180,
"Household characteristics","Total - Private households by tenure - 25% sample data",130,  466735,,,...,,..., 1527680,,,...,,...
"Household characteristics","  Owner",,  333465,,,...,,..., 1105795,,,...,,...
"Household characteristics","  Renter",,  133275,,,...,,...,  412150,,,...,,...
"Household characteristics","  Band housing",,       0,,,...,,...,    9730,,,...,,...
"Household characteristics","Total - Occupied private dwellings by condominium status - 25% sample data",131,  466740,,,...,,..., 1527675,,,...,,...
"Household characteristics","  Condominium",,  104425,,,...,,...,  256015,,,...,,...
"Household characteristics","  Not condominium",,  362315,,,...,,..., 1271660,,,...,,...
"Household characteristics","Total - Occupied private dwellings by number of bedrooms - 25% sample data",132,  466740,,,...,,..., 1527680,,,...,,...
"Household characteristics","  No bedrooms",,    1770,,,...,,...,    5440,,,...,,...
"Household characteristics","  1 bedroom",,   50710,,,...,,...,  139820,,,...,,...
"Household characteristics","  2 bedrooms",,  105050,,,...,,...,  322370,,,...,,...
"Household characteristics","  3 bedrooms",,  163595,,,...,,...,  540505,,,...,,...
"Household characteristics","  4 or more bedrooms",,  145620,,,...,,...,  519545,,,...,,...
"Household characteristics","Total - Occupied private dwellings by number of rooms - 25% sample data",133,  466735,,,...,,..., 1527680,,,...,,...
"Household characteristics","  1 to 4 rooms",,  126895,,,...,,...,  358650,,,...,,...
"Household characteristics","  5 rooms",,   71595,,,...,,...,  238870,,,...,,...
"Household characteristics","  6 rooms",,   67675,,,...,,...,  224335,,,...,,...
"Household characteristics","  7 rooms",,   58670,,,...,,...,  201560,,,...,,...
"Household characteristics","  8 or more rooms",,  141900,,,...,,...,  504270,,,...,,...
"Household characteristics","Average number of rooms per dwelling",,  6.3,,,...,,...,  6.5,,,...,,...
"Household characteristics","Total - Private households by number of persons per room - 25% sample data",134,  466740,,,...,,..., 1527675,,,...,,...
"Household characteristics","  One person or fewer per room",,  454925,,,...,,..., 1494875,,,...,,...
"Household characteristics","  More than 1 person per room",,   11815,,,...,,...,   32805,,,...,,...
"Household characteristics","Total - Private households by housing suitability - 25% sample data",135,  466740,,,...,,..., 1527675,,,...,,...
"Household characteristics","  Suitable",,  444435,,,...,,..., 1458550,,,...,,...
"Household characteristics","  Not suitable",,   22305,,,...,,...,   69125,,,...,,...
"Household characteristics","Total - Occupied private dwellings by period of construction - 25% sample data",136,  466740,,,...,,..., 1527680,,,...,,...
"Household characteristics","  1960 or before",,   46475,,,...,,...,  177780,,,...,,...
"Household characteristics","  1961 to 1980",,  136540,,,...,,...,  439505,,,...,,...
"Household characteristics","  1981 to 1990",,   60930,,,...,,...,  193360,,,...,,...
"Household characteristics","  1991 to 2000",,   73405,,,...,,...,  216410,,,...,,...
"Household characteristics","  2001 to 2005",,   52470,,,...,,...,  157420,,,...,,...
"Household characteristics","  2006 to 2010",,   50155,,,...,,...,  180645,,,...,,...
"Household characteristics","  2011 to 2016",137,   46760,,,...,,...,  162560,,,...,,...
"Household characteristics","Total - Occupied private dwellings by dwelling condition - 25% sample data",138,  466740,,,...,,..., 1527680,,,...,,...
"Household characteristics","  Only regular maintenance or minor repairs needed",,  446635,,,...,,..., 1440440,,,...,,...
"Household characteristics","  Major repairs needed",,   20100,,,...,,...,   87240,,,...,,...
"Household characteristics","Total - Private households by number of household maintainers - 25% sample data",139,  466735,,,...,,..., 1527680,,,...,,...
"Household characteristics","  1 household maintainer",,  261040,,,...,,...,  873125,,,...,,...
"Household characteristics","  2 household maintainers",,  187870,,,...,,...,  605830,,,...,,...
"Household characteristics","  3 or more household maintainers",,   17835,,,...,,...,   48725,,,...,,...
"Household characteristics","Total - Private households by age of primary household maintainers - 25% sample data",140,  466740,,,...,,..., 1527680,,,...,,...
"Household characteristics","  15 to 24 years",,   13340,,,...,,...,   53955,,,...,,...
"Household characteristics","  25 to 34 years",,   90125,,,...,,...,  281820,,,...,,...
"Household characteristics","  35 to 44 years",,  101445,,,...,,...,  307930,,,...,,...
"Household characteristics","  45 to 54 years",,   99335,,,...,,...,  310435,,,...,,...
"Household characteristics","  55 to 64 years",,   85310,,,...,,...,  288480,,,...,,...
"Household characteristics","  65 to 74 years",,   45945,,,...,,...,  169505,,,...,,...
"Household characteristics","  75 to 84 years",,   22955,,,...,,...,   86970,,,...,,...
"Household characteristics","  85 years and over",,    8280,,,...,,...,   28585,,,...,,...
"Household characteristics","Total -  Owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio - 25% sample data",141,  464370,,,...,,..., 1479270,,,...,,...
"Household characteristics","  Spending less than 30% of income on shelter costs",,  361075,,,...,,..., 1170780,,,...,,...
"Household characteristics","  Spending 30% or more of income on shelter costs",,  103290,,,...,,...,  308485,,,...,,...
"Household characteristics","    30% to less than 100%",,   89040,,,...,,...,  268795,,,...,,...
"Household characteristics","Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data",,  333440,,,...,,..., 1075465,,,...,,...
"Household characteristics","  % of owner households with a mortgage",142, 66.8,,,...,,..., 65.2,,,...,,...
"Household characteristics","  % of owner households spending 30% or more of its income on shelter costs",141, 16.5,,,...,,..., 15.1,,,...,,...
"Household characteristics","  Median monthly shelter costs for owned dwellings ($)",143,    1588,,,...,,...,    1481,,,...,,...
"Household characteristics","  Average monthly shelter costs for owned dwellings ($)",143,    1612,,,...,,...,    1531,,,...,,...
"Household characteristics","  Median value of dwellings ($)",144,  450338,,,...,,...,  400104,,,...,,...
"Household characteristics","  Average value of dwellings ($)",144,  518143,,,...,,...,  449790,,,...,,...
"Household characteristics","Total - Tenant households in non-farm; non-reserve private dwellings - 25% sample data",,  133275,,,...,,...,  410225,,,...,,...
"Household characteristics","  % of tenant households in subsidized housing",145, 10.2,,,...,,..., 10.4,,,...,,...
"Household characteristics","  % of tenant households spending 30% or more of its income on shelter costs",141, 36.7,,,...,,..., 36.0,,,...,,...
"Household characteristics","  Median monthly shelter costs for rented dwellings ($)",143,    1308,,,...,,...,    1243,,,...,,...
"Household characteristics","  Average monthly shelter costs for rented dwellings ($)",143,    1354,,,...,,...,    1279,,,...,,...
" Highest certificate; diploma or degree","Total - Highest certificate; diploma or degree for the population aged 15 years and over in private households - 25% sample data",146,  996120,,  494600,,  501520,, 3206050,, 1602810,, 1603235,
" Highest certificate; diploma or degree","  No certificate; diploma or degree",,  134625,,   68690,,   65940,,  540665,,  284020,,  256640,
" Highest certificate; diploma or degree","  Secondary (high) school diploma or equivalency certificate",147,  257270,,  128580,,  128690,,  895885,,  440665,,  455220,
" Highest certificate; diploma or degree","  Postsecondary certificate; diploma or degree",,  604220,,  297330,,  306890,, 1769500,,  878130,,  891375,
" Highest certificate; diploma or degree","    Apprenticeship or trades certificate or diploma",,   65530,,   48650,,   16875,,  309465,,  242160,,   67305,
" Highest certificate; diploma or degree","      Trades certificate or diploma other than Certificate of Apprenticeship or Certificate of Qualification",148,   23970,,   13670,,   10295,,   94735,,   56255,,   38480,
" Highest certificate; diploma or degree","      Certificate of Apprenticeship or Certificate of Qualification",149,   41560,,   34980,,    6580,,  214730,,  185905,,   28825,
" Highest certificate; diploma or degree","    College; CEGEP or other non-university certificate or diploma",,  175835,,   74320,,  101520,,  615480,,  250590,,  364895,
" Highest certificate; diploma or degree","    University certificate or diploma below bachelor level",,   31725,,   13060,,   18670,,   94620,,   36875,,   57750,
" Highest certificate; diploma or degree","    University certificate; diploma or degree at bachelor level or above",,  331130,,  161295,,  169830,,  749930,,  348510,,  401425,
" Highest certificate; diploma or degree","      Bachelor's degree",,  230410,,  109185,,  121225,,  530085,,  235610,,  294470,
" Highest certificate; diploma or degree","      University certificate or diploma above bachelor level",,   17390,,    8025,,    9365,,   39955,,   18075,,   21880,
" Highest certificate; diploma or degree","      Degree in medicine; dentistry; veterinary medicine or optometry",,    8665,,    4235,,    4430,,   21850,,   11810,,   10045,
" Highest certificate; diploma or degree","      Master's degree",,   63990,,   33010,,   30975,,  133265,,   67215,,   66055,
" Highest certificate; diploma or degree","      Earned doctorate",150,   10680,,    6845,,    3835,,   24770,,   15805,,    8965,
" Highest certificate; diploma or degree","Total - Highest certificate; diploma or degree for the population aged 25 to 64 years in private households - 25% sample data",146,  721285,,  359765,,  361525,, 2257820,, 1131030,, 1126795,
" Highest certificate; diploma or degree","  No certificate; diploma or degree",,   58925,,   32105,,   26820,,  244755,,  136085,,  108675,
" Highest certificate; diploma or degree","  Secondary (high) school diploma or equivalency certificate",147,  157950,,   80655,,   77290,,  569435,,  283290,,  286145,
" Highest certificate; diploma or degree","  Postsecondary certificate; diploma or degree",,  504415,,  247005,,  257415,, 1443635,,  711655,,  731975,
" Highest certificate; diploma or degree","    Apprenticeship or trades certificate or diploma",,   50465,,   38095,,   12370,,  238220,,  189180,,   49035,
" Highest certificate; diploma or degree","      Trades certificate or diploma other than Certificate of Apprenticeship or Certificate of Qualification",148,   17785,,   10355,,    7430,,   69415,,   42445,,   26970,
" Highest certificate; diploma or degree","      Certificate of Apprenticeship or Certificate of Qualification",149,   32680,,   27735,,    4940,,  168805,,  146740,,   22065,
" Highest certificate; diploma or degree","    College; CEGEP or other non-university certificate or diploma",,  141500,,   60555,,   80950,,  496375,,  203350,,  293020,
" Highest certificate; diploma or degree","    University certificate or diploma below bachelor level",,   25565,,   10545,,   15015,,   73315,,   29315,,   44005,
" Highest certificate; diploma or degree","    University certificate; diploma or degree at bachelor level or above",,  286890,,  137805,,  149080,,  635730,,  289810,,  345920,
" Highest certificate; diploma or degree","      Bachelor's degree",,  198550,,   93365,,  105180,,  448235,,  197045,,  251195,
" Highest certificate; diploma or degree","      University certificate or diploma above bachelor level",,   14520,,    6600,,    7925,,   32095,,   14155,,   17940,
" Highest certificate; diploma or degree","      Degree in medicine; dentistry; veterinary medicine or optometry",,    7715,,    3545,,    4170,,   18855,,    9505,,    9350,
" Highest certificate; diploma or degree","      Master's degree",,   57410,,   28975,,   28435,,  116975,,   57230,,   59740,
" Highest certificate; diploma or degree","      Earned doctorate",150,    8695,,    5330,,    3365,,   19570,,   11875,,    7695,
"Major field of study - Classification of Instructional Programs (CIP) 2016","Total - Major field of study - Classification of Instructional Programs (CIP) 2016 for the population aged 15 years and over in private households - 25% sample data",151,  996120,,  494595,,  501520,, 3206045,, 1602810,, 1603235,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  No postsecondary certificate; diploma or degree",152,  391900,,  197270,,  194630,, 1436545,,  724680,,  711865,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Education",,   35200,,    7430,,   27770,,  121930,,   29000,,   92930,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    13. Education",,   35200,,    7430,,   27770,,  121930,,   29000,,   92930,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Visual and performing arts; and communications technologies",,   19945,,    8325,,   11615,,   49660,,   20960,,   28705,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    10. Communications technologies/technicians and support services",,    3260,,    2265,,    1000,,    9130,,    6305,,    2820,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    50. Visual and performing arts",,   16685,,    6065,,   10620,,   40535,,   14650,,   25885,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Humanities",,   27695,,   10045,,   17650,,   69305,,   27480,,   41830,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    16. Aboriginal and foreign languages; literatures and linguistics",,    3040,,     625,,    2415,,    6790,,    1620,,    5170,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    23. English language and literature/letters",,    6980,,    1840,,    5140,,   15110,,    4270,,   10840,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    24. Liberal arts and sciences; general studies and humanities",,    8530,,    2860,,    5670,,   20660,,    7275,,   13390,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30A Interdisciplinary humanities",153,     125,,      60,,      60,,     225,,     105,,     125,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    38. Philosophy and religious studies",,    1855,,    1015,,     840,,    4890,,    2750,,    2140,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    39. Theology and religious vocations",,    2675,,    1620,,    1055,,   11435,,    6560,,    4865,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    54. History",,    3755,,    1875,,    1880,,    8600,,    4560,,    4045,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    55. French language and literature/letters",,     735,,     150,,     590,,    1595,,     345,,    1250,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Social and behavioural sciences and law",,   65555,,   23275,,   42280,,  159735,,   51705,,  108030,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    05. Area; ethnic; cultural; gender; and group studies",,     740,,     130,,     610,,    2345,,     470,,    1875,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    09. Communication; journalism and related programs",,    8135,,    2740,,    5390,,   17180,,    6320,,   10865,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    19. Family and consumer sciences/human sciences",,    7735,,     825,,    6905,,   28750,,    2185,,   26570,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    22. Legal professions and studies",,   12200,,    4305,,    7895,,   29000,,    9355,,   19645,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30B Interdisciplinary social and behavioural sciences",154,     860,,     200,,     660,,    2190,,     605,,    1580,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    42. Psychology",,   10295,,    2320,,    7975,,   27275,,    6765,,   20515,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    45. Social sciences",,   25595,,   12760,,   12835,,   52985,,   26000,,   26985,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Business; management and public administration",,  139610,,   58555,,   81055,,  361530,,  133045,,  228485,
